date,location_name,location,cases,cases_available,seq_available,seq_voc,seq_total,share_voc
2021-06-12,Switzerland,CH,2759,2021-06-12,2021-09-23,81,490,0.16530612244898
2021-06-12,Switzerland,CH,2759,2021-06-12,2021-09-25,81,490,0.16530612244898
2021-06-12,Switzerland,CH,2759,2021-06-12,2021-10-01,81,490,0.16530612244898
2021-06-12,Switzerland,CH,2759,2021-06-12,2021-10-06,81,490,0.16530612244898
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-06,49,203,0.241379310344828
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-12,66,260,0.253846153846154
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-15,69,264,0.261363636363636
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-19,72,268,0.26865671641791
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-20,72,288,0.25
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-23,72,296,0.243243243243243
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-26,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-07-29,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-04,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-07,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-12,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-16,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-19,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-24,72,300,0.24
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-27,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-08-31,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-02,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-08,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-09,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-13,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-16,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-23,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-09-25,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-10-01,75,304,0.246710526315789
2021-06-19,Switzerland,CH,1576,2021-06-19,2021-10-06,75,304,0.246710526315789
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-06,4,20,0.2
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-12,23,60,0.383333333333333
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-15,30,89,0.337078651685393
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-19,31,92,0.33695652173913
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-20,47,145,0.324137931034483
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-23,60,171,0.350877192982456
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-26,60,172,0.348837209302326
2021-06-26,Switzerland,CH,880,2021-06-26,2021-07-29,60,173,0.346820809248555
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-04,60,173,0.346820809248555
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-07,60,173,0.346820809248555
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-12,60,173,0.346820809248555
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-16,60,173,0.346820809248555
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-19,60,173,0.346820809248555
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-24,61,174,0.350574712643678
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-27,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-08-31,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-02,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-08,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-09,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-13,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-16,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-23,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-09-25,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-10-01,61,175,0.348571428571429
2021-06-26,Switzerland,CH,880,2021-06-26,2021-10-06,61,175,0.348571428571429
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-12,10,12,0.833333333333333
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-15,36,56,0.642857142857143
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-19,74,109,0.678899082568807
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-20,137,206,0.66504854368932
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-23,191,285,0.670175438596491
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-26,194,289,0.671280276816609
2021-07-03,Switzerland,CH,827,2021-07-03,2021-07-29,199,298,0.667785234899329
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-04,201,300,0.67
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-07,219,319,0.686520376175549
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-12,220,320,0.6875
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-16,221,321,0.688473520249221
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-19,221,321,0.688473520249221
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-24,224,324,0.691358024691358
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-27,224,324,0.691358024691358
2021-07-03,Switzerland,CH,827,2021-07-03,2021-08-31,224,324,0.691358024691358
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-02,224,324,0.691358024691358
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-08,224,324,0.691358024691358
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-09,224,324,0.691358024691358
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-13,224,325,0.689230769230769
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-16,224,325,0.689230769230769
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-23,224,325,0.689230769230769
2021-07-03,Switzerland,CH,827,2021-07-03,2021-09-25,224,325,0.689230769230769
2021-07-03,Switzerland,CH,827,2021-07-03,2021-10-01,222,323,0.687306501547988
2021-07-03,Switzerland,CH,827,2021-07-03,2021-10-06,222,323,0.687306501547988
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-07-19,20,24,0.833333333333333
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-07-20,170,205,0.829268292682927
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-07-23,218,265,0.822641509433962
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-07-26,335,399,0.839598997493734
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-07-29,344,410,0.839024390243903
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-04,344,410,0.839024390243903
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-07,350,416,0.841346153846154
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-12,350,416,0.841346153846154
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-16,461,541,0.852125693160813
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-19,461,541,0.852125693160813
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-24,524,613,0.854812398042414
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-27,538,636,0.845911949685535
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-08-31,538,636,0.845911949685535
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-02,538,636,0.845911949685535
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-08,538,636,0.845911949685535
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-09,538,636,0.845911949685535
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-13,539,640,0.8421875
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-16,539,640,0.8421875
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-23,539,640,0.8421875
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-09-25,539,640,0.8421875
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-10-01,539,640,0.8421875
2021-07-10,Switzerland,CH,1609,2021-07-10,2021-10-06,539,640,0.8421875
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-07-20,1,1,1
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-07-23,19,19,1
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-07-26,356,369,0.964769647696477
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-07-29,402,421,0.954869358669834
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-04,606,630,0.961904761904762
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-07,700,726,0.964187327823691
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-12,700,726,0.964187327823691
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-16,1155,1216,0.94983552631579
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-19,1155,1216,0.94983552631579
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-24,1155,1216,0.94983552631579
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-27,1200,1273,0.942655145326002
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-08-31,1200,1273,0.942655145326002
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-02,1200,1273,0.942655145326002
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-08,1201,1274,0.942700156985871
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-09,1201,1274,0.942700156985871
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-13,1211,1285,0.942412451361868
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-16,1211,1285,0.942412451361868
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-23,1212,1286,0.942457231726283
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-09-25,1212,1286,0.942457231726283
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-10-01,1212,1286,0.942457231726283
2021-07-17,Switzerland,CH,3033,2021-07-17,2021-10-06,1212,1286,0.942457231726283
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-07-29,32,33,0.96969696969697
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-04,521,531,0.981167608286252
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-07,936,959,0.976016684045881
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-12,947,970,0.976288659793814
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-16,1513,1554,0.973616473616474
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-19,1513,1554,0.973616473616474
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-24,1519,1560,0.973717948717949
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-27,1539,1582,0.972819216182048
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-08-31,1560,1603,0.973175296319401
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-02,1560,1603,0.973175296319401
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-08,1560,1603,0.973175296319401
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-09,1560,1603,0.973175296319401
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-13,1579,1623,0.972889710412816
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-16,1579,1623,0.972889710412816
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-23,1598,1642,0.97320341047503
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-09-25,1598,1642,0.97320341047503
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-10-01,1601,1645,0.973252279635258
2021-07-24,Switzerland,CH,4692,2021-07-24,2021-10-06,1601,1645,0.973252279635258
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-04,28,28,1
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-07,346,356,0.971910112359551
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-12,501,511,0.980430528375734
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-16,1228,1260,0.974603174603175
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-19,1327,1364,0.972873900293255
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-24,1456,1498,0.97196261682243
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-27,1652,1699,0.972336668628605
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-08-31,1720,1770,0.971751412429379
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-02,1720,1770,0.971751412429379
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-08,1720,1770,0.971751412429379
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-09,1720,1770,0.971751412429379
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-13,1731,1781,0.971925884334643
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-16,1731,1781,0.971925884334643
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-23,1748,1798,0.972191323692992
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-09-25,1749,1799,0.972206781545303
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-10-01,1826,1878,0.972310969116081
2021-07-31,Switzerland,CH,4997,2021-07-31,2021-10-06,1826,1878,0.972310969116081
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-07,2,2,1
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-12,2,2,1
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-16,263,289,0.910034602076125
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-19,395,424,0.931603773584906
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-24,1712,1768,0.968325791855204
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-27,1982,2040,0.97156862745098
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-08-31,2206,2267,0.973092192324658
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-02,2223,2285,0.972866520787746
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-08,2504,2570,0.97431906614786
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-09,2504,2570,0.97431906614786
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-13,2531,2597,0.97458606083943
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-16,2531,2597,0.97458606083943
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-23,2667,2734,0.975493782004389
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-09-25,2667,2734,0.975493782004389
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-10-01,2675,2742,0.975565280816922
2021-08-07,Switzerland,CH,6303,2021-08-07,2021-10-06,2675,2742,0.975565280816922
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-08-19,14,14,1
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-08-24,201,204,0.985294117647059
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-08-27,521,526,0.990494296577947
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-08-31,963,971,0.991761071060762
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-02,1239,1248,0.992788461538461
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-08,1965,1978,0.993427704752275
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-09,1965,1978,0.993427704752275
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-13,2252,2267,0.993383325981473
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-16,2252,2267,0.993383325981473
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-23,3104,3123,0.993916106308037
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-09-25,3144,3163,0.993993044577932
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-10-01,3184,3204,0.993757802746567
2021-08-14,Switzerland,CH,11407,2021-08-14,2021-10-06,3184,3204,0.993757802746567
2021-08-21,Switzerland,CH,17386,2021-08-21,,,,
2021-08-28,Switzerland,CH,18004,2021-08-28,,,,
2021-09-04,Switzerland,CH,14931,2021-09-04,,,,
2021-09-11,Switzerland,CH,22362,2021-09-11,,,,
2021-03-06,United Kingdom,GB,42824,2021-03-06,,,,
2021-03-13,United Kingdom,GB,40477,2021-03-13,,,,
2021-03-20,United Kingdom,GB,37451,2021-03-20,,,,
2021-03-27,United Kingdom,GB,37909,2021-03-27,,,,
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-09,22,12024,0.00182967398536261
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-15,22,12030,0.00182876142975894
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-16,22,12030,0.00182876142975894
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-21,22,12031,0.0018286094256504
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-23,22,12031,0.0018286094256504
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-24,22,12031,0.0018286094256504
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-25,22,12038,0.00182754610400399
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-28,22,12038,0.00182754610400399
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-06-30,22,12038,0.00182754610400399
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-06,22,12160,0.00180921052631579
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-09,22,12160,0.00180921052631579
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-12,22,12160,0.00180921052631579
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-15,22,12160,0.00180921052631579
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-19,22,12160,0.00180921052631579
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-20,22,12161,0.0018090617547899
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-23,23,12162,0.00189113632626213
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-26,23,12162,0.00189113632626213
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-07-29,23,12162,0.00189113632626213
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-04,23,12235,0.00187985288107887
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-07,23,12235,0.00187985288107887
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-12,23,12235,0.00187985288107887
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-16,23,12235,0.00187985288107887
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-19,23,12235,0.00187985288107887
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-24,23,12235,0.00187985288107887
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-27,23,12229,0.00188077520647641
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-08-31,23,12229,0.00188077520647641
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-02,23,12231,0.00188046766413212
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-08,23,12231,0.00188046766413212
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-09,23,12316,0.00186748944462488
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-13,24,12388,0.00193735873425896
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-16,24,12388,0.00193735873425896
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-23,24,12388,0.00193735873425896
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-09-25,24,12388,0.00193735873425896
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-10-01,24,12388,0.00193735873425896
2021-04-03,United Kingdom,GB,27911,2021-04-03,2021-10-06,24,12388,0.00193735873425896
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-09,65,8070,0.0080545229244114
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-15,65,8070,0.0080545229244114
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-16,65,8070,0.0080545229244114
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-21,65,8070,0.0080545229244114
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-23,65,8071,0.00805352496592739
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-24,65,8071,0.00805352496592739
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-25,65,8073,0.00805152979066022
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-28,65,8073,0.00805152979066022
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-06-30,65,8076,0.00804853888063398
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-06,66,8149,0.00809915327033992
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-09,66,8149,0.00809915327033992
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-12,66,8150,0.00809815950920245
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-15,66,8150,0.00809815950920245
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-19,66,8150,0.00809815950920245
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-20,66,8151,0.00809716599190283
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-23,66,8151,0.00809716599190283
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-26,66,8151,0.00809716599190283
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-07-29,66,8151,0.00809716599190283
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-04,66,8164,0.00808427241548261
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-07,66,8164,0.00808427241548261
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-12,66,8164,0.00808427241548261
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-16,66,8164,0.00808427241548261
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-19,67,8165,0.00820575627679118
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-24,67,8165,0.00820575627679118
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-27,67,8168,0.00820274240940255
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-08-31,67,8169,0.0082017382788591
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-02,68,8176,0.00831702544031311
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-08,68,8176,0.00831702544031311
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-09,68,8177,0.00831600831600832
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-13,73,8244,0.00885492479378942
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-16,73,8244,0.00885492479378942
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-23,73,8244,0.00885492479378942
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-09-25,73,8244,0.00885492479378942
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-10-01,73,8244,0.00885492479378942
2021-04-10,United Kingdom,GB,10954,2021-04-10,2021-10-06,73,8244,0.00885492479378942
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-09,159,7403,0.0214777792786708
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-15,159,7419,0.021431459765467
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-16,159,7419,0.021431459765467
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-21,159,7419,0.021431459765467
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-23,159,7421,0.0214256838700984
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-24,159,7421,0.0214256838700984
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-25,160,7423,0.0215546275090934
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-28,160,7423,0.0215546275090934
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-06-30,160,7425,0.0215488215488215
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-06,172,7518,0.022878425113062
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-09,172,7518,0.022878425113062
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-12,172,7518,0.022878425113062
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-15,172,7518,0.022878425113062
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-19,172,7518,0.022878425113062
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-20,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-23,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-26,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-07-29,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-04,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-07,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-12,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-16,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-19,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-24,172,7521,0.0228692992953065
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-27,172,7523,0.0228632194603217
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-08-31,172,7523,0.0228632194603217
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-02,175,7575,0.0231023102310231
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-08,175,7575,0.0231023102310231
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-09,175,7576,0.0230992608236536
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-13,181,7614,0.0237719989493039
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-16,181,7614,0.0237719989493039
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-23,181,7614,0.0237719989493039
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-09-25,181,7614,0.0237719989493039
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-10-01,181,7614,0.0237719989493039
2021-04-17,United Kingdom,GB,17893,2021-04-17,2021-10-06,181,7614,0.0237719989493039
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-09,441,7120,0.061938202247191
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-15,441,7143,0.0617387652246955
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-16,441,7143,0.0617387652246955
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-21,441,7143,0.0617387652246955
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-23,441,7145,0.0617214835549335
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-24,445,7145,0.0622813156053184
2021-04-24,United Kingdom,GB,17232,2021-04-24,2021-06-25,447,7147,0.062543724639709
